nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;PAULISTA;ROUND 4;2022;05.02.2022;Agua Santa;Novorizontino;1;0;1;0;2.77;3.02;2.55;2.38;https://www.flashscore.com/match/YgK7TsH6/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2022;06.02.2022;Mirassol;Santo Andre;1;2;2;2;1.62;3.47;5.52;2.34;https://www.flashscore.com/match/K2vRYxgn/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2022;06.02.2022;Guarani;Santos;0;1;1;1;2.9;2.91;2.49;2.47;https://www.flashscore.com/match/6LXERLoJ/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2022;06.02.2022;Ituano;Corinthians;2;1;2;3;4.23;3.25;1.84;2.4;https://www.flashscore.com/match/6azNZIwt/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2022;06.02.2022;Inter de Limeira;Botafogo SP;0;0;3;0;2.35;2.96;3.14;2.55;https://www.flashscore.com/match/f3L3UN10/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2022;06.02.2022;Ferroviaria;Bragantino;0;1;1;1;4.28;3.27;1.86;2.32;https://www.flashscore.com/match/SUYAS1WC/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2022;09.02.2022;Agua Santa;Ituano;1;1;2;2;2.74;2.88;2.7;2.54;https://www.flashscore.com/match/AiXwWzw5/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2022;09.02.2022;Sao Paulo;Santo Andre;0;0;1;0;1.3;4.76;10.1;2.03;https://www.flashscore.com/match/6J28oGxh/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2022;09.02.2022;Bragantino;Inter de Limeira;4;1;4;1;1.45;3.96;7.15;2.1;https://www.flashscore.com/match/x4OfShxU/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2022;09.02.2022;Guarani;Botafogo SP;0;2;0;2;1.95;3.12;3.98;2.44;https://www.flashscore.com/match/fuZkTYMN/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2022;09.02.2022;Ferroviaria;Ponte Preta;1;1;1;2;2.4;2.98;3.04;2.52;https://www.flashscore.com/match/lrWsVfhB/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2022;10.02.2022;Santos;Sao Bernardo;1;0;1;1;1.44;3.93;7.36;2.32;https://www.flashscore.com/match/SS34ndNo/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2022;10.02.2022;Corinthians;Mirassol;2;1;2;1;1.52;3.77;6.35;2.21;https://www.flashscore.com/match/vDAMNCpo/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2022;12.02.2022;Novorizontino;Guarani;0;1;1;2;2.33;3.03;3.12;2.51;https://www.flashscore.com/match/zafPsYyH/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2022;12.02.2022;Botafogo SP;Agua Santa;0;2;0;2;2.11;2.96;3.74;2.7;https://www.flashscore.com/match/2odHqf74/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2022;12.02.2022;Santo Andre;Ferroviaria;1;1;2;2;2.78;2.98;2.57;2.32;https://www.flashscore.com/match/d8eLrEMA/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2022;13.02.2022;Inter de Limeira;Mirassol;1;1;2;2;2.98;3.02;2.44;2.26;https://www.flashscore.com/match/lrhDpzhb/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2022;13.02.2022;Santos;Ituano;1;0;2;1;1.67;3.49;5.16;2.28;https://www.flashscore.com/match/CtchyWEp/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2022;13.02.2022;Ponte Preta;Sao Paulo;1;0;1;2;4.5;3.31;1.8;2.23;https://www.flashscore.com/match/f1AQuC6T/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2022;13.02.2022;Sao Bernardo;Bragantino;0;0;1;0;4.96;3.31;1.74;2.35;https://www.flashscore.com/match/Qq1dzjUj/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2022;15.02.2022;Santo Andre;Novorizontino;0;0;0;0;2.63;2.9;2.83;2.69;https://www.flashscore.com/match/SluuaZ6i/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2022;16.02.2022;Ponte Preta;Botafogo SP;0;0;0;1;1.98;3.2;3.84;2.45;https://www.flashscore.com/match/dUWeei6G/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2022;16.02.2022;Ituano;Guarani;1;0;3;0;2.29;3.05;3.16;2.32;https://www.flashscore.com/match/zFrmcDy4/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2022;16.02.2022;Ferroviaria;Palmeiras;0;1;0;2;4.81;3.42;1.72;2.31;https://www.flashscore.com/match/6uvqbgMc/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2022;16.02.2022;Corinthians;Sao Bernardo;0;0;3;0;1.4;4.16;7.95;2.22;https://www.flashscore.com/match/lxk3gVzT/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2022;17.02.2022;Mirassol;Santos;3;0;3;2;3.0;3.1;2.38;2.34;https://www.flashscore.com/match/E5sidXjA/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2022;17.02.2022;Bragantino;Agua Santa;2;0;2;0;1.38;4.28;8.28;2.06;https://www.flashscore.com/match/fFkafBLM/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2022;17.02.2022;Sao Paulo;Inter de Limeira;0;0;0;0;1.34;4.68;9.15;1.93;https://www.flashscore.com/match/joyVlkqp/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2022;19.02.2022;Palmeiras;Santo Andre;1;0;1;0;1.19;5.71;14.5;1.92;https://www.flashscore.com/match/zZAY8AzG/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2022;19.02.2022;Botafogo SP;Corinthians;0;1;1;1;5.12;3.34;1.7;2.52;https://www.flashscore.com/match/nDUwmTDd/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2022;19.02.2022;Sao Bernardo;Ituano;0;0;1;0;2.74;2.81;2.73;2.59;https://www.flashscore.com/match/Mk9t7l5S/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2022;19.02.2022;Guarani;Ponte Preta;2;0;3;0;2.16;2.96;3.57;2.49;https://www.flashscore.com/match/drCU9jL9/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2022;20.02.2022;Agua Santa;Mirassol;1;1;1;2;2.73;2.98;2.58;2.35;https://www.flashscore.com/match/0GILBCjc/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2022;20.02.2022;Santos;Sao Paulo;0;1;0;3;2.96;2.94;2.48;2.47;https://www.flashscore.com/match/raAx8UkM/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2022;20.02.2022;Novorizontino;Bragantino;0;1;0;3;4.25;3.2;1.86;2.34;https://www.flashscore.com/match/EJMPAW53/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2022;20.02.2022;Inter de Limeira;Ferroviaria;0;1;1;2;2.48;2.94;2.91;2.52;https://www.flashscore.com/match/8MVZm9bj/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2022;26.02.2022;Mirassol;Ponte Preta;0;0;1;1;1.81;3.32;4.37;2.3;https://www.flashscore.com/match/WOI57IG8/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2022;26.02.2022;Ituano;Ferroviaria;2;0;3;1;2.16;3.05;3.49;2.52;https://www.flashscore.com/match/hYJ18b12/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2022;26.02.2022;Guarani;Santo Andre;2;0;2;3;1.86;3.21;4.29;2.38;https://www.flashscore.com/match/EmlLa6c2/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2022;27.02.2022;Corinthians;Bragantino;0;0;1;0;1.95;3.23;3.94;2.22;https://www.flashscore.com/match/QoI96xWE/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2022;27.02.2022;Inter de Limeira;Palmeiras;0;0;0;0;6.01;3.96;1.5;2.0;https://www.flashscore.com/match/SWo928Dq/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2022;27.02.2022;Santos;Novorizontino;1;0;2;2;1.57;3.64;5.78;2.24;https://www.flashscore.com/match/zepwkA0s/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2022;27.02.2022;Botafogo SP;Sao Bernardo;1;0;1;0;2.37;2.97;3.12;2.59;https://www.flashscore.com/match/tzjD1SSk/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2022;28.02.2022;Agua Santa;Sao Paulo;1;1;1;2;5.35;3.47;1.67;2.28;https://www.flashscore.com/match/zckH0nrd/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2022;05.03.2022;Sao Paulo;Corinthians;1;0;1;0;2.56;2.97;2.85;2.42;https://www.flashscore.com/match/hdIl79MP/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2022;05.03.2022;Santo Andre;Ituano;0;0;0;0;2.58;2.99;2.78;2.58;https://www.flashscore.com/match/IJZslUFm/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2022;05.03.2022;Ponte Preta;Agua Santa;0;1;0;1;2.12;3.0;3.55;2.54;https://www.flashscore.com/match/naRbpnFC/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2022;06.03.2022;Palmeiras;Guarani;1;0;2;0;1.41;4.26;6.78;2.01;https://www.flashscore.com/match/4zxfoSa6/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2022;06.03.2022;Sao Bernardo;Mirassol;0;1;1;1;2.78;2.99;2.56;2.49;https://www.flashscore.com/match/E5Jp8k7J/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2022;06.03.2022;Novorizontino;Inter de Limeira;0;1;1;2;2.05;3.2;3.52;2.33;https://www.flashscore.com/match/Qqwjn8p0/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2022;06.03.2022;Bragantino;Botafogo SP;1;0;2;0;1.39;4.22;7.65;2.07;https://www.flashscore.com/match/02V2q6UI/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2022;10.03.2022;Sao Paulo;Palmeiras;0;1;0;1;3.07;2.94;2.38;2.54;https://www.flashscore.com/match/hGxZWGNb/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2022;12.03.2022;Agua Santa;Santo Andre;0;0;1;1;2.31;2.96;3.22;2.61;https://www.flashscore.com/match/GlzH07ag/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2022;12.03.2022;Guarani;Ferroviaria;1;1;2;1;2.06;3.16;3.52;2.34;https://www.flashscore.com/match/UivLaREa/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2022;12.03.2022;Corinthians;Ponte Preta;3;0;5;0;1.29;4.94;9.75;2.0;https://www.flashscore.com/match/bXVydqEO/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2022;12.03.2022;Inter de Limeira;Sao Bernardo;1;0;2;1;2.34;2.97;3.18;2.62;https://www.flashscore.com/match/ryx92TUt/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2022;13.03.2022;Mirassol;Sao Paulo;0;1;0;3;3.22;3.12;2.21;2.11;https://www.flashscore.com/match/j7STc5qC/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2022;13.03.2022;Palmeiras;Santos;1;0;1;0;1.38;4.41;7.58;1.92;https://www.flashscore.com/match/KtXXdPbI/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2022;13.03.2022;Ituano;Bragantino;0;0;2;0;3.11;3.12;2.27;2.18;https://www.flashscore.com/match/CGTPboU5/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2022;13.03.2022;Botafogo SP;Novorizontino;1;1;2;1;1.92;3.14;4.16;2.48;https://www.flashscore.com/match/MRzD1mpm/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2022;16.03.2022;Ferroviaria;Santos;2;2;3;3;3.16;2.86;2.43;2.31;https://www.flashscore.com/match/dAYomlVg/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2022;17.03.2022;Palmeiras;Corinthians;1;0;2;1;1.87;3.23;4.19;2.31;https://www.flashscore.com/match/GABMthiN/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2022;19.03.2022;Sao Paulo;Botafogo SP;1;0;2;1;1.5;3.76;6.69;2.29;https://www.flashscore.com/match/CzdBArTH/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2022;19.03.2022;Sao Bernardo;Guarani;0;0;0;0;2.96;3.03;2.43;2.42;https://www.flashscore.com/match/bXi7BODB/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2022;19.03.2022;Santos;Agua Santa;3;1;3;2;1.43;4.11;6.92;2.16;https://www.flashscore.com/match/4Ah3C4b5/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2022;19.03.2022;Santo Andre;Inter de Limeira;2;0;2;0;2.14;3.12;3.38;2.28;https://www.flashscore.com/match/0xAKKSjP/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2022;19.03.2022;Ponte Preta;Ituano;1;1;2;2;2.68;3.14;2.56;2.1;https://www.flashscore.com/match/8rafEQTh/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2022;19.03.2022;Ferroviaria;Mirassol;1;0;2;0;2.61;2.98;2.76;2.44;https://www.flashscore.com/match/zV0nGnat/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2022;20.03.2022;Novorizontino;Corinthians;0;0;0;1;4.67;3.55;1.72;2.08;https://www.flashscore.com/match/Ui0jF6En/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2022;20.03.2022;Bragantino;Palmeiras;1;0;1;1;2.95;3.18;2.32;2.12;https://www.flashscore.com/match/QJgaDpqa/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2022;22.03.2022;Sao Paulo;Sao Bernardo;0;0;4;1;1.35;4.48;9.1;2.05;https://www.flashscore.com/match/0d6xAMc4/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2022;23.03.2022;Bragantino;Santo Andre;1;0;1;0;1.37;4.42;8.38;1.95;https://www.flashscore.com/match/M57YA2rb/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2022;23.03.2022;Palmeiras;Ituano;1;0;2;0;1.21;5.88;12.38;1.74;https://www.flashscore.com/match/Eu4QCODo/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2022;24.03.2022;Corinthians;Guarani;1;0;1;1;1.28;4.86;10.42;1.92;https://www.flashscore.com/match/hW2UBrTi/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2022;25.03.2022;Mirassol;Agua Santa;0;1;0;1;2.05;3.08;3.74;2.3;https://www.flashscore.com/match/lUnoGdUQ/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2022;25.03.2022;Ferroviaria;Inter de Limeira;1;0;1;1;2.0;3.02;3.98;2.59;https://www.flashscore.com/match/69ZCBGxr/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2022;26.03.2022;Palmeiras;Bragantino;2;1;2;1;1.53;3.99;6.14;2.11;https://www.flashscore.com/match/IumdFeTt/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2022;27.03.2022;Sao Paulo;Corinthians;1;0;2;1;2.37;3.0;3.2;2.4;https://www.flashscore.com/match/dWo0EFrm/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2022;28.03.2022;Ituano;Agua Santa;1;1;2;2;1.76;3.42;4.71;2.27;https://www.flashscore.com/match/2XA7y8Ya/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2022;28.03.2022;Botafogo SP;Inter de Limeira;0;0;3;0;1.91;3.21;4.22;2.38;https://www.flashscore.com/match/OtC3xlJg/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2022;30.03.2022;Sao Paulo;Palmeiras;1;0;3;1;3.06;2.88;2.52;2.61;https://www.flashscore.com/match/fDM2q3uI/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2022;31.03.2022;Botafogo SP;Ituano;0;1;0;3;2.48;2.92;3.01;2.38;https://www.flashscore.com/match/lnYnD3Vm/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2022;03.04.2022;Palmeiras;Sao Paulo;2;0;4;0;1.62;3.71;5.0;1.98;https://www.flashscore.com/match/xxC7rNfO/#/match-summary
