nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;PAULISTA;ROUND 5;2017;21.02.2017;Ituano;Santos;0;0;0;0;4.31;3.55;1.78;1.96;https://www.flashscore.com/match/OEubIoWF/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2017;22.02.2017;Sao Bernardo;Mirassol;0;1;0;1;2.67;3.21;2.54;2.03;https://www.flashscore.com/match/4QdeH5oM/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2017;22.02.2017;RB Brasil;Novorizontino;2;0;5;1;2.24;3.28;3.06;2.14;https://www.flashscore.com/match/zga3d49d/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2017;22.02.2017;Linense;Ponte Preta;1;1;2;2;3.89;3.25;1.87;1.98;https://www.flashscore.com/match/rHeaGP0S/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2017;22.02.2017;Ferroviaria;Santo Andre;0;1;1;1;1.87;3.14;4.2;2.37;https://www.flashscore.com/match/xbwnLmnc/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2017;22.02.2017;Botafogo SP;Audax-SP;0;0;3;1;2.41;3.05;2.98;2.29;https://www.flashscore.com/match/j1sjK713/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2017;22.02.2017;Corinthians;Palmeiras;0;0;1;0;2.52;2.99;2.69;2.55;https://www.flashscore.com/match/pOtfJRG9/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2017;25.02.2017;Santo Andre;Linense;0;2;0;2;2.0;3.29;3.74;2.22;https://www.flashscore.com/match/dOyzANwd/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2017;25.02.2017;Palmeiras;Ferroviaria;1;0;4;1;1.35;4.51;9.25;1.81;https://www.flashscore.com/match/EanVA3Ok/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2017;25.02.2017;Sao Bento;RB Brasil;0;0;1;0;2.46;3.11;2.86;2.26;https://www.flashscore.com/match/zFzv9sg2/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2017;25.02.2017;Santos;Botafogo SP;0;0;2;0;1.39;4.34;8.02;1.9;https://www.flashscore.com/match/OUTLXQV2/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2017;25.02.2017;Audax-SP;Ituano;1;0;3;0;1.94;3.29;3.77;2.17;https://www.flashscore.com/match/ppIUV40F/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2017;25.02.2017;Ponte Preta;Sao Bernardo;1;0;1;0;1.5;3.96;6.36;1.9;https://www.flashscore.com/match/dKLYUOFL/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2017;25.02.2017;Novorizontino;Sao Paulo;0;1;2;2;4.37;3.68;1.74;1.66;https://www.flashscore.com/match/0drRBq9q/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2017;25.02.2017;Mirassol;Corinthians;1;2;2;3;3.1;3.16;2.27;2.29;https://www.flashscore.com/match/2LSPWpo9/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2017;03.03.2017;Botafogo SP;Mirassol;1;0;3;1;2.3;3.13;3.13;2.24;https://www.flashscore.com/match/0GU1UCt8/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2017;03.03.2017;RB Brasil;Palmeiras;0;1;1;3;5.06;3.52;1.69;2.07;https://www.flashscore.com/match/jsLxUrVR/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2017;04.03.2017;Linense;Novorizontino;0;1;3;2;2.39;3.14;2.86;2.02;https://www.flashscore.com/match/lI0DNt8e/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2017;04.03.2017;Sao Bernardo;Audax-SP;1;1;3;1;2.75;3.19;2.54;2.12;https://www.flashscore.com/match/v7T5TWeE/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2017;04.03.2017;Corinthians;Santos;0;0;1;0;2.04;3.26;3.66;2.33;https://www.flashscore.com/match/ru0HM0N1/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2017;05.03.2017;Sao Paulo;Santo Andre;2;0;4;1;1.25;5.72;10.71;1.5;https://www.flashscore.com/match/hj74P2wq/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2017;05.03.2017;Ituano;Ponte Preta;0;0;0;1;2.9;3.12;2.47;2.33;https://www.flashscore.com/match/dr4LLKx8/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2017;06.03.2017;Ferroviaria;Sao Bento;0;1;0;1;2.17;3.11;3.48;2.53;https://www.flashscore.com/match/AR19OMhk/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2017;10.03.2017;Sao Bento;Linense;0;0;0;1;1.9;3.34;4.04;2.16;https://www.flashscore.com/match/hWfsAreg/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2017;10.03.2017;Novorizontino;Ferroviaria;1;0;2;0;1.89;3.4;3.94;1.86;https://www.flashscore.com/match/A75xBOum/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2017;11.03.2017;Santo Andre;Botafogo SP;1;0;1;1;2.76;3.06;2.61;2.46;https://www.flashscore.com/match/6Zbo92Aa/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2017;11.03.2017;Palmeiras;Sao Paulo;1;0;3;0;2.12;3.11;3.05;1.75;https://www.flashscore.com/match/WG6YB4Qt/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2017;11.03.2017;Audax-SP;RB Brasil;0;2;1;2;1.89;3.36;3.96;1.96;https://www.flashscore.com/match/zFj25K9O/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2017;12.03.2017;Ponte Preta;Corinthians;1;0;1;1;2.43;3.0;2.89;2.28;https://www.flashscore.com/match/0dbk8MP5/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2017;12.03.2017;Sao Bernardo;Santos;1;2;1;4;4.42;3.58;1.78;1.88;https://www.flashscore.com/match/vmcg7tuC/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2017;13.03.2017;Mirassol;Ituano;1;1;1;1;1.84;3.42;4.14;2.08;https://www.flashscore.com/match/dOib60fI/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2017;17.03.2017;RB Brasil;Sao Bernardo;2;0;2;1;1.88;3.44;4.04;1.98;https://www.flashscore.com/match/pQJKN1Ph/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2017;17.03.2017;Linense;Botafogo SP;0;0;0;0;2.82;3.08;2.54;2.26;https://www.flashscore.com/match/6ZKGOsAn/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2017;18.03.2017;Sao Paulo;Ituano;1;0;1;1;1.29;5.15;9.5;1.65;https://www.flashscore.com/match/lIvpU3nP/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2017;18.03.2017;Mirassol;Santo Andre;2;1;2;3;1.59;3.86;5.28;1.92;https://www.flashscore.com/match/hjNSLuf5/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2017;18.03.2017;Ponte Preta;Novorizontino;0;1;1;2;1.62;3.72;5.19;1.9;https://www.flashscore.com/match/zFCXKa9B/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2017;18.03.2017;Audax-SP;Sao Bento;0;0;0;1;1.89;3.32;4.04;2.31;https://www.flashscore.com/match/lIGyKJOH/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2017;19.03.2017;Ferroviaria;Corinthians;0;0;1;0;4.04;3.36;1.88;2.29;https://www.flashscore.com/match/OAVBPNft/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2017;19.03.2017;Santos;Palmeiras;0;0;1;2;2.23;3.2;3.16;2.03;https://www.flashscore.com/match/EaOOMLva/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2017;21.03.2017;Santo Andre;Ponte Preta;1;1;3;3;3.74;3.42;1.95;2.07;https://www.flashscore.com/match/hCb3YIwB/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2017;21.03.2017;Novorizontino;Audax-SP;1;0;2;2;1.88;3.48;3.55;1.66;https://www.flashscore.com/match/ELaaZbO4/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2017;21.03.2017;Ituano;Linense;2;0;5;1;1.78;3.44;4.59;2.3;https://www.flashscore.com/match/pt8rwsPu/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2017;22.03.2017;Sao Bernardo;Ferroviaria;0;0;0;0;2.14;3.26;3.39;2.05;https://www.flashscore.com/match/OW6nx1vn/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2017;22.03.2017;Sao Bento;Santos;0;0;0;2;5.93;3.65;1.6;2.14;https://www.flashscore.com/match/Ig6jyLgh/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2017;22.03.2017;Palmeiras;Mirassol;0;0;2;0;1.45;4.35;6.78;1.71;https://www.flashscore.com/match/WdAfzu9b/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2017;22.03.2017;Botafogo SP;Sao Paulo;0;1;1;1;3.03;3.28;2.3;1.99;https://www.flashscore.com/match/ruGuJwvO/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2017;23.03.2017;Corinthians;RB Brasil;0;0;1;1;1.54;3.86;5.86;2.15;https://www.flashscore.com/match/MVEqIcgU/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2017;25.03.2017;Santo Andre;Santos;0;0;0;1;7.64;4.46;1.37;1.8;https://www.flashscore.com/match/I7oPkK8o/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2017;25.03.2017;Palmeiras;Audax-SP;1;0;2;2;1.42;4.46;6.62;1.78;https://www.flashscore.com/match/dbpTlvOi/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2017;25.03.2017;Linense;Sao Bernardo;0;0;1;0;2.44;3.26;2.71;1.8;https://www.flashscore.com/match/0x2BWd8N/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2017;25.03.2017;Novorizontino;Mirassol;0;0;0;0;2.14;3.46;3.04;1.67;https://www.flashscore.com/match/EZvYmbwb/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2017;25.03.2017;Ferroviaria;Ituano;2;0;3;1;2.36;3.11;2.97;2.23;https://www.flashscore.com/match/44csRzWp/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2017;26.03.2017;Sao Paulo;Corinthians;0;0;1;1;2.03;3.32;3.63;2.05;https://www.flashscore.com/match/Mo37XxgH/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2017;26.03.2017;Sao Bento;Ponte Preta;0;1;1;2;3.92;3.06;1.94;2.43;https://www.flashscore.com/match/hQwxmIh4/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2017;26.03.2017;RB Brasil;Botafogo SP;0;0;0;2;2.07;3.21;3.6;2.33;https://www.flashscore.com/match/r1iGVGNT/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2017;29.03.2017;Sao Bernardo;Sao Paulo;0;0;0;1;3.87;3.52;1.86;1.8;https://www.flashscore.com/match/nmwtnx8A/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2017;29.03.2017;Santos;Novorizontino;1;1;3;1;1.32;4.61;9.95;1.58;https://www.flashscore.com/match/hlIKvf0p/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2017;29.03.2017;Ponte Preta;Palmeiras;0;0;1;0;3.06;3.24;2.27;1.76;https://www.flashscore.com/match/WvHOwEFj/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2017;29.03.2017;Mirassol;Sao Bento;0;0;0;1;2.12;3.21;3.4;2.12;https://www.flashscore.com/match/nmaB1H7c/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2017;29.03.2017;Ituano;RB Brasil;0;0;0;0;2.11;3.25;3.4;2.1;https://www.flashscore.com/match/rFWlpGxN/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2017;29.03.2017;Corinthians;Linense;2;0;3;1;1.37;4.27;8.88;1.82;https://www.flashscore.com/match/0jspodNG/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2017;29.03.2017;Botafogo SP;Ferroviaria;0;0;0;0;1.67;3.58;5.05;2.21;https://www.flashscore.com/match/M5VhqzhT/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2017;29.03.2017;Audax-SP;Santo Andre;0;0;1;2;1.59;3.94;5.18;1.67;https://www.flashscore.com/match/Yqe72chi/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;01.04.2017;Ponte Preta;Santos;1;0;1;0;2.7;3.13;2.62;2.18;https://www.flashscore.com/match/67rZjsEf/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;01.04.2017;Botafogo SP;Corinthians;0;0;0;0;3.63;3.03;2.14;2.69;https://www.flashscore.com/match/h02bcqyR/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;01.04.2017;Mirassol;Ituano;0;0;0;1;1.97;3.31;3.81;2.2;https://www.flashscore.com/match/thPZa4ef/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;02.04.2017;Santo Andre;RB Brasil;1;0;2;0;2.69;3.06;2.66;2.12;https://www.flashscore.com/match/zTwwaOA0/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;02.04.2017;Linense;Sao Paulo;0;0;0;2;9.5;5.34;1.29;1.64;https://www.flashscore.com/match/AukQh3qr/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;02.04.2017;Novorizontino;Palmeiras;1;1;1;3;5.14;3.76;1.64;1.82;https://www.flashscore.com/match/lWmUiNbl/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;03.04.2017;Ferroviaria;Sao Bento;0;1;2;2;2.37;3.05;3.1;2.51;https://www.flashscore.com/match/EJxsbrQ6/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;07.04.2017;Palmeiras;Novorizontino;1;0;3;0;1.31;4.93;9.5;1.54;https://www.flashscore.com/match/jepolubD/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;08.04.2017;Sao Paulo;Linense;1;0;5;0;1.37;4.73;7.99;1.67;https://www.flashscore.com/match/vLtskLr7/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;08.04.2017;Sao Bento;Mirassol;0;1;1;1;2.3;3.08;3.19;2.41;https://www.flashscore.com/match/OlKXK5XJ/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;08.04.2017;RB Brasil;Ferroviaria;1;0;4;1;1.95;3.26;3.95;2.22;https://www.flashscore.com/match/AoWkdMfJ/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;08.04.2017;Ituano;Santo Andre;0;0;1;1;1.85;3.28;4.4;2.37;https://www.flashscore.com/match/drSoc2uD/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;09.04.2017;Corinthians;Botafogo SP;1;0;1;0;1.41;3.94;9.02;2.54;https://www.flashscore.com/match/pbswj1T0/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;10.04.2017;Santos;Ponte Preta;1;0;1;0;1.55;3.82;6.09;1.92;https://www.flashscore.com/match/h0OTCOzE/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;15.04.2017;Santo Andre;Sao Bento;0;0;1;1;2.24;3.18;3.2;2.3;https://www.flashscore.com/match/2uJyKPnQ/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;15.04.2017;Mirassol;RB Brasil;0;0;3;1;2.31;3.3;2.94;1.91;https://www.flashscore.com/match/MPa8E3Am/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;15.04.2017;Ituano;Ferroviaria;0;1;0;3;1.77;3.46;4.3;2.12;https://www.flashscore.com/match/rZ04Fqes/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;16.04.2017;Ponte Preta;Palmeiras;3;0;3;0;3.08;3.04;2.42;2.27;https://www.flashscore.com/match/hjZ5B8Yi/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;16.04.2017;Sao Paulo;Corinthians;0;2;0;2;1.98;3.11;4.13;2.39;https://www.flashscore.com/match/vmV1ClJo/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;21.04.2017;Ituano;Santo Andre;0;0;1;0;2.05;3.17;3.73;2.47;https://www.flashscore.com/match/EDkrzgGp/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;22.04.2017;Palmeiras;Ponte Preta;0;0;1;0;1.4;4.54;7.6;1.66;https://www.flashscore.com/match/Q3XD9n34/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;23.04.2017;Corinthians;Sao Paulo;1;0;1;1;2.38;3.08;2.98;2.26;https://www.flashscore.com/match/nDY9ASmb/#/match-summary
BRAZIL;PAULISTA;TROFÉU INTERIOR;2017;28.04.2017;Santo Andre;Ituano;0;1;1;1;1.83;3.34;4.24;2.2;https://www.flashscore.com/match/h4lnZCVj/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;30.04.2017;Ponte Preta;Corinthians;0;1;0;3;2.43;2.98;3.03;2.67;https://www.flashscore.com/match/dzr3lxA9/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2017;07.05.2017;Corinthians;Ponte Preta;0;0;1;1;1.89;3.36;4.18;2.25;https://www.flashscore.com/match/zRt7mdPF/#/match-summary
