nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;PAULISTA;ROUND 5;2018;03.02.2018;Sao Paulo;Botafogo SP;0;0;2;0;1.39;4.37;8.14;2.06;https://www.flashscore.com/match/0bcZuQn8/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2018;03.02.2018;RB Brasil;Bragantino;1;0;1;1;1.83;3.38;4.42;2.28;https://www.flashscore.com/match/nFaowOWQ/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2018;04.02.2018;Palmeiras;Santos;1;0;2;1;1.6;3.9;5.2;2.08;https://www.flashscore.com/match/OtEjHtA7/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2018;04.02.2018;Sao Caetano;Mirassol;0;1;0;2;2.43;3.11;2.96;2.23;https://www.flashscore.com/match/WnyIX1fl/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2018;04.02.2018;Novorizontino;Corinthians;0;1;0;1;4.39;3.55;1.8;2.17;https://www.flashscore.com/match/vkdwup2E/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2018;05.02.2018;Linense;Ferroviaria;0;2;1;2;2.5;3.04;2.93;2.44;https://www.flashscore.com/match/vDzMWL9f/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2018;07.02.2018;Sao Paulo;Bragantino;1;0;1;0;1.35;4.74;8.57;1.98;https://www.flashscore.com/match/0SOUUav7/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2018;09.02.2018;Santo Andre;Corinthians;0;1;2;1;5.35;3.52;1.66;2.39;https://www.flashscore.com/match/I3ZPVuP0/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2018;09.02.2018;Sao Bento;Linense;1;1;2;2;1.95;3.17;4.11;2.65;https://www.flashscore.com/match/Q9din19s/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2018;10.02.2018;Ponte Preta;Novorizontino;1;1;1;1;1.92;3.32;4.03;2.25;https://www.flashscore.com/match/6PFKiNoK/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2018;10.02.2018;Ferroviaria;Santos;0;1;2;2;3.92;3.41;1.93;2.14;https://www.flashscore.com/match/EVSYTJgD/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2018;10.02.2018;Botafogo SP;Ituano;0;0;1;0;2.01;3.12;3.96;2.46;https://www.flashscore.com/match/KWeeoLOm/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2018;10.02.2018;Sao Caetano;RB Brasil;1;1;1;1;2.46;3.0;2.84;2.26;https://www.flashscore.com/match/O0APjs1Q/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2018;10.02.2018;Mirassol;Palmeiras;0;1;0;2;7.35;3.93;1.48;2.1;https://www.flashscore.com/match/SYGGh3WD/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2018;14.02.2018;Bragantino;Mirassol;0;0;0;0;2.32;3.14;3.11;2.4;https://www.flashscore.com/match/0niGtcwJ/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2018;14.02.2018;Santos;Sao Caetano;1;0;2;0;1.29;5.08;10.07;1.74;https://www.flashscore.com/match/hMm8rJ86/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2018;14.02.2018;Ferroviaria;Santo Andre;2;1;2;1;2.51;3.05;2.91;2.32;https://www.flashscore.com/match/8jcWnYah/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2018;14.02.2018;Botafogo SP;Ponte Preta;0;1;1;1;2.31;3.16;3.15;2.34;https://www.flashscore.com/match/ETcSmEpn/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2018;14.02.2018;Corinthians;Sao Bento;0;1;0;1;1.53;3.98;6.1;2.2;https://www.flashscore.com/match/W6aapuvf/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2018;15.02.2018;Novorizontino;RB Brasil;0;1;0;2;2.36;3.02;3.07;2.24;https://www.flashscore.com/match/0QgOlfVu/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2018;15.02.2018;Palmeiras;Linense;1;1;2;2;1.18;6.64;13.25;1.52;https://www.flashscore.com/match/MehCswOC/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2018;17.02.2018;Santo Andre;Bragantino;1;1;1;1;1.99;3.15;4.0;2.18;https://www.flashscore.com/match/ph6Fxlxo/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2018;17.02.2018;Sao Caetano;Ferroviaria;0;0;1;0;2.5;3.06;2.9;2.28;https://www.flashscore.com/match/rqKmsUTT/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2018;18.02.2018;Mirassol;Ituano;1;1;1;1;2.06;2.89;4.0;2.73;https://www.flashscore.com/match/Y7ac1XEo/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2018;18.02.2018;Sao Paulo;Santos;0;0;0;1;1.93;3.31;4.04;2.23;https://www.flashscore.com/match/nsdznhFb/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2018;18.02.2018;Sao Bento;Botafogo SP;0;0;0;0;2.33;3.04;3.22;2.48;https://www.flashscore.com/match/0KUrrAEN/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2018;18.02.2018;Ponte Preta;Palmeiras;0;0;0;0;4.63;3.62;1.72;2.1;https://www.flashscore.com/match/E3SWpCU4/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2018;19.02.2018;RB Brasil;Corinthians;0;0;1;1;3.64;3.15;2.07;2.38;https://www.flashscore.com/match/hfRzpWqB/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2018;19.02.2018;Linense;Novorizontino;1;1;2;3;2.29;3.14;3.22;2.08;https://www.flashscore.com/match/nHQvqjaH/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2018;21.02.2018;Ituano;Sao Paulo;1;0;2;1;5.28;3.4;1.7;2.25;https://www.flashscore.com/match/EVl4qag0/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2018;24.02.2018;Corinthians;Palmeiras;1;0;2;0;2.69;2.84;2.78;2.45;https://www.flashscore.com/match/Cbb10iUi/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2018;24.02.2018;Sao Caetano;Sao Bento;0;0;1;0;2.87;3.02;2.52;2.6;https://www.flashscore.com/match/dnpNeTrN/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2018;25.02.2018;Bragantino;Novorizontino;2;1;2;1;2.49;3.05;2.93;2.54;https://www.flashscore.com/match/zwqRfmbT/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2018;25.02.2018;Sao Paulo;Ferroviaria;0;0;0;0;1.39;4.46;7.99;1.88;https://www.flashscore.com/match/6ciAbVb4/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2018;25.02.2018;Santos;Santo Andre;0;0;2;0;1.38;4.45;8.14;1.98;https://www.flashscore.com/match/fNm6aBqb/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2018;25.02.2018;Mirassol;Ponte Preta;1;0;1;0;2.44;3.0;3.06;2.5;https://www.flashscore.com/match/0KjEckEA/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2018;26.02.2018;Ituano;RB Brasil;1;0;1;0;2.43;2.97;3.0;2.42;https://www.flashscore.com/match/hIVhj76p/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2018;26.02.2018;Botafogo SP;Linense;0;1;1;1;1.86;3.3;4.4;2.21;https://www.flashscore.com/match/vBkId9TG/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2018;02.03.2018;Ferroviaria;Mirassol;0;2;2;2;2.73;3.02;2.71;2.37;https://www.flashscore.com/match/YXAiB8rA/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2018;03.03.2018;RB Brasil;Sao Bento;0;0;0;0;2.15;2.98;3.6;2.44;https://www.flashscore.com/match/Ua409nDM/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2018;03.03.2018;Santo Andre;Botafogo SP;0;0;0;1;2.22;3.02;3.44;2.3;https://www.flashscore.com/match/Gd0dAScG/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2018;03.03.2018;Novorizontino;Ituano;0;1;3;2;2.26;3.13;3.28;2.51;https://www.flashscore.com/match/OM3486SS/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2018;04.03.2018;Santos;Corinthians;0;1;1;1;2.57;3.02;2.86;2.46;https://www.flashscore.com/match/6LZdkRLj/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2018;04.03.2018;Linense;Sao Paulo;1;1;1;2;6.11;3.85;1.54;2.06;https://www.flashscore.com/match/nHCqDUDc/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2018;05.03.2018;Ponte Preta;Bragantino;0;1;0;1;2.12;3.05;3.71;2.6;https://www.flashscore.com/match/fsCmClT3/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2018;05.03.2018;Palmeiras;Sao Caetano;0;1;0;1;1.26;5.1;11.2;1.72;https://www.flashscore.com/match/8QDuEAbi/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2018;06.03.2018;Sao Bento;Ituano;0;1;0;1;2.12;3.08;3.66;2.62;https://www.flashscore.com/match/z1XMQmrc/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2018;07.03.2018;Linense;Santo Andre;0;0;1;0;2.39;3.18;2.97;1.96;https://www.flashscore.com/match/GAuVORC9/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2018;07.03.2018;Novorizontino;Santos;1;0;2;1;3.14;3.35;2.22;1.93;https://www.flashscore.com/match/Mcqu245d/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2018;07.03.2018;Corinthians;Mirassol;0;0;1;0;1.39;4.41;8.11;2.14;https://www.flashscore.com/match/r7py3pjj/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2018;08.03.2018;Ferroviaria;Bragantino;0;0;0;0;2.36;3.08;3.12;2.34;https://www.flashscore.com/match/OzqwN5sM/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2018;08.03.2018;Sao Caetano;Botafogo SP;0;0;0;0;2.48;2.81;3.16;2.76;https://www.flashscore.com/match/f1vZNoSF/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2018;08.03.2018;Palmeiras;Sao Paulo;2;0;2;0;1.85;3.42;4.3;2.12;https://www.flashscore.com/match/QVkW3Qzp/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2018;08.03.2018;RB Brasil;Ponte Preta;0;0;0;0;2.95;2.89;2.45;2.58;https://www.flashscore.com/match/YojQP7c3/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2018;11.03.2018;Sao Paulo;RB Brasil;1;1;3;1;1.49;3.9;6.8;2.16;https://www.flashscore.com/match/2RssMPdS/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2018;11.03.2018;Santos;Sao Bento;1;1;1;3;1.63;3.55;5.6;2.41;https://www.flashscore.com/match/MBODG3Kk/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2018;11.03.2018;Santo Andre;Novorizontino;1;1;2;3;1.83;3.4;4.14;2.02;https://www.flashscore.com/match/fHSdwRR2/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2018;11.03.2018;Ponte Preta;Ferroviaria;0;0;0;0;1.76;3.2;5.04;2.76;https://www.flashscore.com/match/Y7R0xos9/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2018;11.03.2018;Mirassol;Linense;0;1;1;1;2.16;3.26;3.27;2.03;https://www.flashscore.com/match/fPMLEsk2/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2018;11.03.2018;Ituano;Palmeiras;0;1;0;3;3.54;3.2;2.09;2.12;https://www.flashscore.com/match/88K9Hq5q/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2018;11.03.2018;Bragantino;Sao Caetano;0;1;1;1;1.73;3.3;5.01;2.76;https://www.flashscore.com/match/SUQ4y5dF/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2018;11.03.2018;Botafogo SP;Corinthians;0;0;0;2;3.7;2.91;2.15;3.02;https://www.flashscore.com/match/GYNHFNZe/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;17.03.2018;Mirassol;RB Brasil;0;1;3;1;2.82;2.84;2.72;2.71;https://www.flashscore.com/match/6itBiaaJ/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;17.03.2018;Sao Caetano;Sao Paulo;0;0;1;0;6.25;3.95;1.53;2.18;https://www.flashscore.com/match/8zal2jub/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;17.03.2018;Sao Bento;Ituano;1;1;1;2;2.09;3.02;3.91;2.62;https://www.flashscore.com/match/AP6i0i3J/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;17.03.2018;Novorizontino;Palmeiras;0;1;0;3;6.42;4.06;1.45;1.88;https://www.flashscore.com/match/nRch1Af4/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;18.03.2018;Bragantino;Corinthians;1;0;3;2;9.16;4.25;1.36;2.26;https://www.flashscore.com/match/Eapo3WPi/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;18.03.2018;Ferroviaria;Ponte Preta;0;2;0;2;2.48;2.97;3.08;2.83;https://www.flashscore.com/match/MaAeaBIP/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;18.03.2018;Botafogo SP;Santos;0;0;0;0;3.98;3.23;1.93;2.36;https://www.flashscore.com/match/Ukmc0U9A/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;20.03.2018;RB Brasil;Sao Bento;1;1;2;2;1.86;3.2;4.71;2.49;https://www.flashscore.com/match/vucNfVQt/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;20.03.2018;Sao Paulo;Sao Caetano;0;0;2;0;1.38;4.47;7.84;2.06;https://www.flashscore.com/match/xGj5b8vN/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;21.03.2018;Ituano;Ferroviaria;1;2;2;2;1.96;3.24;4.04;2.25;https://www.flashscore.com/match/IVeRgktm/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;21.03.2018;Ponte Preta;Mirassol;1;0;2;0;2.13;3.1;3.65;2.45;https://www.flashscore.com/match/z7jWh9eg/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;21.03.2018;Santos;Botafogo SP;0;0;0;0;1.38;4.28;9.02;2.36;https://www.flashscore.com/match/d0Xygn2p/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;21.03.2018;Palmeiras;Novorizontino;4;0;5;0;1.25;5.56;11.12;1.68;https://www.flashscore.com/match/G6k9cSgT/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;22.03.2018;Corinthians;Bragantino;2;0;2;0;1.29;4.99;10.71;1.99;https://www.flashscore.com/match/rgi1alPG/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;24.03.2018;Sao Bento;Ponte Preta;1;0;3;1;2.59;2.98;2.94;2.49;https://www.flashscore.com/match/EckzhTAa/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;24.03.2018;Ituano;Mirassol;0;0;0;2;2.5;3.12;2.89;2.12;https://www.flashscore.com/match/MNhrj7uC/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;24.03.2018;Ferroviaria;RB Brasil;1;0;3;1;2.06;3.13;3.8;2.12;https://www.flashscore.com/match/8KlvimQ5/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;24.03.2018;Santos;Palmeiras;0;1;0;1;3.3;3.11;2.22;2.34;https://www.flashscore.com/match/Qai4Ew7f/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;25.03.2018;Sao Paulo;Corinthians;1;0;1;0;2.17;3.04;3.44;2.3;https://www.flashscore.com/match/4jj8DcM0/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;27.03.2018;Palmeiras;Santos;1;2;1;2;1.86;3.35;4.28;2.11;https://www.flashscore.com/match/YPfCCHy7/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;28.03.2018;Corinthians;Sao Paulo;0;0;1;0;1.88;3.28;4.29;2.38;https://www.flashscore.com/match/CGgGByiD/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;29.03.2018;Mirassol;Ponte Preta;0;0;1;1;2.28;3.14;3.22;2.46;https://www.flashscore.com/match/zLLeUPD7/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;31.03.2018;Corinthians;Palmeiras;0;1;0;1;2.57;2.88;2.97;2.58;https://www.flashscore.com/match/zHP7ba3R/#/match-summary
BRAZIL;PAULISTA;TROFEU INTERIOR;2018;02.04.2018;Ponte Preta;Mirassol;0;0;1;0;1.89;3.28;4.28;2.34;https://www.flashscore.com/match/lO9wg9j8/#/match-summary
BRAZIL;PAULISTA;PLAY OFFS;2018;08.04.2018;Palmeiras;Corinthians;0;1;0;1;2.0;3.24;3.78;2.34;https://www.flashscore.com/match/CxHZgJBr/#/match-summary
