nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;PAULISTA;ROUND 3;2015;07.02.2015;Sao Bento;Marilia;2;0;3;0;1.84;3.5;4.28;2.01;https://www.flashscore.com/match/v3kIFjJB/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2015;07.02.2015;Penapolense;Ituano;0;0;0;0;2.33;3.2;3.12;2.34;https://www.flashscore.com/match/G0bcKE4t/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2015;07.02.2015;Sao Paulo;Piracicaba;1;0;2;0;1.26;5.75;10.83;1.6;https://www.flashscore.com/match/bqUr1i4I/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2015;07.02.2015;Mogi Mirim;Bragantino;1;0;2;1;2.01;3.38;3.7;2.07;https://www.flashscore.com/match/ANc1JYJn/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2015;07.02.2015;Rio Claro;Linense;1;0;3;0;2.0;3.4;3.7;2.14;https://www.flashscore.com/match/jwgMEAYH/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2015;08.02.2015;Palmeiras;Corinthians;0;1;0;1;2.37;3.15;3.08;2.3;https://www.flashscore.com/match/lEd5IhZh/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2015;08.02.2015;Santos;RB Brasil;2;1;2;1;1.49;4.05;6.9;1.93;https://www.flashscore.com/match/vu7VOfdP/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2015;08.02.2015;Botafogo SP;Ponte Preta;0;0;1;1;2.67;3.15;2.69;2.09;https://www.flashscore.com/match/6kiAHCla/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2015;08.02.2015;Audax-SP;Portuguesa;1;1;1;1;1.97;3.48;3.72;1.94;https://www.flashscore.com/match/ptjEGW35/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;10.02.2015;Penapolense;Sao Bernardo;0;1;0;1;2.11;3.23;3.58;2.25;https://www.flashscore.com/match/2HMvXiln/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;10.02.2015;Capivariano;Mogi Mirim;0;1;2;2;2.64;3.2;2.68;2.18;https://www.flashscore.com/match/OQNzYXYu/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;11.02.2015;Bragantino;RB Brasil;0;0;2;3;2.24;3.25;3.25;2.11;https://www.flashscore.com/match/ptCqWB3h/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;11.02.2015;Botafogo SP;Sao Bento;0;1;1;1;1.94;3.48;3.8;2.04;https://www.flashscore.com/match/xAqdRmIN/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;11.02.2015;Audax-SP;Linense;1;0;1;1;1.96;3.33;3.97;2.15;https://www.flashscore.com/match/bJphST2H/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;11.02.2015;Palmeiras;Rio Claro;1;0;3;0;1.43;4.4;7.38;1.78;https://www.flashscore.com/match/bqGmVVIb/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;11.02.2015;Santos;Sao Paulo;0;0;0;0;2.51;3.22;2.77;1.95;https://www.flashscore.com/match/Y1rRDUmO/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;12.02.2015;Piracicaba;Ituano;0;1;1;2;2.87;3.09;2.54;2.22;https://www.flashscore.com/match/ChsVCl3U/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;12.02.2015;Ponte Preta;Marilia;2;0;2;0;1.41;4.7;6.97;1.73;https://www.flashscore.com/match/WdEeT9mB/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;14.02.2015;Sao Bernardo;Santos;0;0;0;1;4.0;3.42;1.92;2.08;https://www.flashscore.com/match/INHIrkmb/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;14.02.2015;Corinthians;Botafogo SP;1;0;2;1;1.53;3.92;6.42;1.99;https://www.flashscore.com/match/jD9VumXG/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;14.02.2015;Bragantino;Sao Paulo;0;3;0;5;4.25;3.45;1.87;1.98;https://www.flashscore.com/match/WWr0Q7XT/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;14.02.2015;Sao Bento;Palmeiras;0;0;0;1;4.55;3.55;1.78;2.03;https://www.flashscore.com/match/dEGMs924/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;15.02.2015;Ituano;Capivariano;0;0;0;0;1.71;3.52;5.13;2.09;https://www.flashscore.com/match/llDEqVXi/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;18.02.2015;Mogi Mirim;Penapolense;0;1;2;1;1.92;3.42;4.0;2.09;https://www.flashscore.com/match/8hzSLRuo/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;18.02.2015;RB Brasil;Piracicaba;1;1;2;3;1.79;3.52;4.57;2.08;https://www.flashscore.com/match/AcEApBIo/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;18.02.2015;Portuguesa;Rio Claro;0;0;0;0;2.21;3.3;3.25;1.97;https://www.flashscore.com/match/vw6RtTHA/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;18.02.2015;Marilia;Audax-SP;1;1;1;1;3.05;3.32;2.31;2.05;https://www.flashscore.com/match/OQ7wvR1T/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2015;18.02.2015;Linense;Ponte Preta;1;1;2;2;3.08;3.23;2.32;2.32;https://www.flashscore.com/match/pz9Zv7nN/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;21.02.2015;Sao Paulo;Audax-SP;2;0;4;0;1.32;4.98;9.1;1.69;https://www.flashscore.com/match/4Kk6ZpAp/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;21.02.2015;Capivariano;Marilia;1;0;3;0;1.92;3.42;4.03;2.02;https://www.flashscore.com/match/CloozI0e/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;21.02.2015;RB Brasil;Sao Bento;1;0;2;2;1.97;3.3;3.97;2.17;https://www.flashscore.com/match/dExhcl2i/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;21.02.2015;Linense;Piracicaba;1;0;2;1;2.27;3.27;3.17;2.19;https://www.flashscore.com/match/GMixxvWr/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;21.02.2015;Botafogo SP;Bragantino;0;0;1;0;1.95;3.32;4.07;1.97;https://www.flashscore.com/match/vcU8g61G/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;22.02.2015;Portuguesa;Santos;0;3;1;3;6.1;3.83;1.57;2.02;https://www.flashscore.com/match/bossybok/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;22.02.2015;Ituano;Corinthians;0;0;1;1;4.18;3.41;1.93;2.39;https://www.flashscore.com/match/AHtdd8Hc/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;22.02.2015;Rio Claro;Mogi Mirim;0;1;0;2;2.31;3.2;3.06;2.15;https://www.flashscore.com/match/rBlAY4Pj/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;22.02.2015;Ponte Preta;Sao Bernardo;0;0;2;0;1.84;3.52;4.3;2.08;https://www.flashscore.com/match/htW0eSW3/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2015;22.02.2015;Penapolense;Palmeiras;0;1;0;2;4.48;3.53;1.79;2.19;https://www.flashscore.com/match/WWU4fnnA/#/match-summary
BRAZIL;PAULISTA;ROUND 2;2015;25.02.2015;Linense;Corinthians;0;1;0;2;6.28;3.77;1.56;2.17;https://www.flashscore.com/match/jJUv2XlC/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;27.02.2015;Sao Bento;Ituano;1;1;1;1;2.57;3.2;2.75;2.31;https://www.flashscore.com/match/0ARudaNE/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;27.02.2015;Audax-SP;Sao Bernardo;2;0;3;0;2.29;3.22;3.17;2.24;https://www.flashscore.com/match/p2qgYeV7/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;28.02.2015;Palmeiras;Capivariano;0;0;2;0;1.3;4.97;11.28;1.71;https://www.flashscore.com/match/hIqmfwhR/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;28.02.2015;Bragantino;Portuguesa;1;0;1;2;2.29;3.22;3.17;2.01;https://www.flashscore.com/match/6PPNmyVf/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;28.02.2015;Ponte Preta;RB Brasil;1;0;2;1;1.98;3.38;3.8;1.97;https://www.flashscore.com/match/MJSycu88/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;28.02.2015;Marilia;Penapolense;0;1;1;2;2.82;3.09;2.59;2.27;https://www.flashscore.com/match/xjLJlHFl/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;01.03.2015;Rio Claro;Sao Paulo;0;0;0;0;6.38;3.83;1.55;1.87;https://www.flashscore.com/match/6BpkZyG1/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;01.03.2015;Corinthians;Mogi Mirim;0;0;3;0;1.54;3.88;6.38;2.13;https://www.flashscore.com/match/fXQqeJxL/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;01.03.2015;Santos;Linense;2;0;4;2;1.3;5.38;9.7;1.82;https://www.flashscore.com/match/pGORnep1/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2015;01.03.2015;Piracicaba;Botafogo SP;0;0;2;1;2.65;3.14;2.68;2.18;https://www.flashscore.com/match/baMFkc0r/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;06.03.2015;RB Brasil;Audax-SP;1;3;1;6;2.24;3.37;3.13;1.91;https://www.flashscore.com/match/fo6I9IiE/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;06.03.2015;Marilia;Piracicaba;0;1;1;1;2.86;3.23;2.44;2.09;https://www.flashscore.com/match/AJ7k2zpl/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;07.03.2015;Sao Bernardo;Sao Bento;0;0;0;0;2.13;3.22;3.53;2.24;https://www.flashscore.com/match/trIzoZED/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;07.03.2015;Ituano;Rio Claro;2;1;2;1;1.95;3.22;4.13;2.42;https://www.flashscore.com/match/EmMJ7dMQ/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;07.03.2015;Palmeiras;Bragantino;1;0;1;0;1.39;4.55;8.23;1.79;https://www.flashscore.com/match/Gd8o3GUs/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;07.03.2015;Mogi Mirim;Ponte Preta;0;2;2;2;2.39;3.18;2.89;2.15;https://www.flashscore.com/match/Yy5M8x7K/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;07.03.2015;Portuguesa;Penapolense;1;0;1;1;2.36;3.2;3.08;2.18;https://www.flashscore.com/match/6o1b0EE0/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;07.03.2015;Linense;Capivariano;0;1;1;2;2.11;3.32;3.47;2.15;https://www.flashscore.com/match/px02aYT6/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;08.03.2015;Sao Paulo;Corinthians;0;1;0;1;2.23;3.23;3.28;2.21;https://www.flashscore.com/match/SvEWoFa7/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2015;08.03.2015;Botafogo SP;Santos;0;1;0;3;4.3;3.53;1.83;1.99;https://www.flashscore.com/match/OMBg1faf/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;10.03.2015;Rio Claro;RB Brasil;0;0;0;1;2.03;3.35;3.7;1.95;https://www.flashscore.com/match/8AXf5OHP/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;10.03.2015;Piracicaba;Portuguesa;1;0;2;1;2.24;3.27;3.18;2.13;https://www.flashscore.com/match/fVBwc0P5/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;10.03.2015;Penapolense;Linense;1;0;3;1;2.23;3.23;3.27;2.24;https://www.flashscore.com/match/MHDVbMfg/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;10.03.2015;Bragantino;Marilia;0;0;1;0;1.81;3.45;4.5;2.14;https://www.flashscore.com/match/08CZctAa/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;11.03.2015;Capivariano;Botafogo SP;0;1;1;2;2.47;3.25;2.82;2.02;https://www.flashscore.com/match/8YFsdKvC/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;11.03.2015;Audax-SP;Mogi Mirim;0;0;2;0;2.23;3.37;3.15;1.97;https://www.flashscore.com/match/QkKM0rQt/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;11.03.2015;Santos;Palmeiras;1;1;2;1;2.08;3.25;3.63;2.28;https://www.flashscore.com/match/4tJQa2um/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;11.03.2015;Corinthians;Sao Bernardo;1;0;1;0;1.27;5.38;11.33;1.97;https://www.flashscore.com/match/dzUj642J/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;12.03.2015;Sao Paulo;Sao Bento;0;0;1;0;1.21;6.0;14.83;1.75;https://www.flashscore.com/match/EB46bhqD/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2015;12.03.2015;Ponte Preta;Ituano;1;0;1;0;2.05;3.33;3.62;2.06;https://www.flashscore.com/match/h23AcCbJ/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;14.03.2015;Corinthians;RB Brasil;0;0;0;0;1.32;5.05;9.68;1.8;https://www.flashscore.com/match/Um4jfb9O/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;14.03.2015;Marilia;Santos;0;1;1;4;7.02;4.39;1.44;1.92;https://www.flashscore.com/match/z3nCBava/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;14.03.2015;Linense;Bragantino;0;0;1;0;2.2;3.28;3.28;2.24;https://www.flashscore.com/match/ALvP8cOH/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;14.03.2015;Portuguesa;Capivariano;1;1;1;2;2.23;3.25;3.23;2.05;https://www.flashscore.com/match/WUuL9w9B/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;15.03.2015;Palmeiras;Piracicaba;0;0;1;0;1.34;4.78;9.22;1.9;https://www.flashscore.com/match/ttm8CuPh/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;15.03.2015;Ponte Preta;Sao Paulo;1;0;1;2;2.45;3.23;2.88;2.16;https://www.flashscore.com/match/jc5nevfI/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;15.03.2015;Sao Bernardo;Rio Claro;0;0;0;1;2.25;3.2;3.23;2.22;https://www.flashscore.com/match/r57XIsnP/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;15.03.2015;Ituano;Audax-SP;1;1;1;2;2.26;3.22;3.2;2.13;https://www.flashscore.com/match/pEgaE1ft/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;17.03.2015;Sao Bento;Mogi Mirim;1;1;1;1;2.93;3.14;2.46;2.26;https://www.flashscore.com/match/Sxq4DL9n/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2015;17.03.2015;Botafogo SP;Penapolense;2;0;2;0;2.2;3.21;3.35;2.18;https://www.flashscore.com/match/EgoGAJg5/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;20.03.2015;RB Brasil;Botafogo SP;1;0;1;0;2.23;3.28;3.22;2.04;https://www.flashscore.com/match/Ei6djk8j/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;20.03.2015;Penapolense;Rio Claro;0;0;1;0;2.28;3.23;3.17;2.28;https://www.flashscore.com/match/pxxdBjpG/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;20.03.2015;Ituano;Linense;0;0;0;0;1.85;3.3;4.6;2.32;https://www.flashscore.com/match/GdpuFYpi/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;21.03.2015;Santos;Audax-SP;1;0;1;0;1.49;4.15;6.68;1.74;https://www.flashscore.com/match/2DniCWU9/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;21.03.2015;Mogi Mirim;Portuguesa;0;1;1;1;1.84;3.45;4.35;1.91;https://www.flashscore.com/match/OMmmDCF3/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;21.03.2015;Piracicaba;Sao Bento;1;2;1;2;1.93;3.35;4.1;2.24;https://www.flashscore.com/match/but0AAaM/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;21.03.2015;Bragantino;Ponte Preta;0;1;0;1;4.19;3.32;1.91;2.15;https://www.flashscore.com/match/fBRV4lNq/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;22.03.2015;Sao Paulo;Marilia;2;0;3;0;1.13;8.38;18.5;1.48;https://www.flashscore.com/match/2H2hiVhp/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;22.03.2015;Capivariano;Corinthians;0;2;2;3;6.15;3.77;1.57;2.13;https://www.flashscore.com/match/h2u49UES/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2015;22.03.2015;Sao Bernardo;Palmeiras;0;0;0;1;5.47;3.73;1.63;2.32;https://www.flashscore.com/match/fmqqEh0c/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;24.03.2015;Rio Claro;Piracicaba;0;0;1;1;2.19;3.2;3.42;2.24;https://www.flashscore.com/match/AaRZMmqS/#/match-summary
BRAZIL;PAULISTA;ROUND 4;2015;24.03.2015;Corinthians;Portuguesa;1;0;2;0;1.44;4.23;7.72;2.03;https://www.flashscore.com/match/h6FiUkY4/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;24.03.2015;Botafogo SP;Ituano;0;0;0;0;2.37;3.05;3.18;2.44;https://www.flashscore.com/match/OrPNPka9/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;25.03.2015;Marilia;RB Brasil;0;1;0;2;4.78;3.62;1.73;2.02;https://www.flashscore.com/match/EDsX2Sid/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;25.03.2015;Linense;Mogi Mirim;0;0;1;0;2.7;3.14;2.68;2.16;https://www.flashscore.com/match/tKZIQVq3/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;25.03.2015;Audax-SP;Capivariano;0;0;3;0;1.58;4.07;5.37;1.76;https://www.flashscore.com/match/W8SVNTTL/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;25.03.2015;Palmeiras;Sao Paulo;2;0;3;0;2.64;3.07;2.8;2.32;https://www.flashscore.com/match/zNrT38xj/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;26.03.2015;Sao Bento;Bragantino;0;0;0;0;2.05;3.3;3.68;2.36;https://www.flashscore.com/match/Gt42I7iq/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;26.03.2015;Corinthians;Penapolense;4;0;5;3;1.27;5.13;13.17;2.17;https://www.flashscore.com/match/ERM5HR6k/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;26.03.2015;Ponte Preta;Santos;2;0;3;1;2.98;3.25;2.39;2.05;https://www.flashscore.com/match/2ZNRO9EF/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;28.03.2015;Sao Bernardo;Botafogo SP;0;0;1;0;2.69;3.04;2.74;2.34;https://www.flashscore.com/match/2m30w9T8/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;28.03.2015;Ituano;Portuguesa;0;0;0;0;1.89;3.27;4.34;2.24;https://www.flashscore.com/match/nuLDF5y2/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;28.03.2015;Mogi Mirim;Marilia;1;0;2;0;1.28;5.23;11.62;1.81;https://www.flashscore.com/match/dA24xTrF/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;28.03.2015;Capivariano;Rio Claro;0;0;1;1;2.3;3.15;3.22;2.3;https://www.flashscore.com/match/t2tmU4je/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;29.03.2015;Sao Paulo;Linense;0;0;3;0;1.33;4.92;9.3;1.75;https://www.flashscore.com/match/8lM9GoMe/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;29.03.2015;Bragantino;Corinthians;0;1;0;1;4.43;3.37;1.85;2.21;https://www.flashscore.com/match/hxdDz7DR/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;29.03.2015;Santos;Sao Bento;1;1;2;2;1.31;5.22;9.98;1.85;https://www.flashscore.com/match/AD68ymbL/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;29.03.2015;RB Brasil;Palmeiras;2;0;2;0;4.63;3.52;1.77;2.23;https://www.flashscore.com/match/Od4dvkE2/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;29.03.2015;Piracicaba;Ponte Preta;1;0;1;0;3.05;3.12;2.4;2.22;https://www.flashscore.com/match/foruWQLr/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2015;29.03.2015;Penapolense;Audax-SP;1;0;3;0;2.72;3.2;2.61;2.08;https://www.flashscore.com/match/2BsqVpyk/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2015;31.03.2015;Portuguesa;Sao Bernardo;0;0;0;0;2.68;3.07;2.72;2.54;https://www.flashscore.com/match/SGVERBUd/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;03.04.2015;Sao Bento;Capivariano;2;1;2;1;2.13;3.25;3.5;2.33;https://www.flashscore.com/match/GKfVtrz1/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;03.04.2015;Audax-SP;Piracicaba;0;0;0;1;1.98;3.3;3.9;2.04;https://www.flashscore.com/match/f56Mr45l/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;04.04.2015;Portuguesa;RB Brasil;0;1;0;2;3.4;3.25;2.17;2.21;https://www.flashscore.com/match/UNMsjnDE/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;04.04.2015;Palmeiras;Mogi Mirim;3;0;3;1;1.45;4.1;7.85;2.15;https://www.flashscore.com/match/naHnk6SK/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;04.04.2015;Marilia;Ituano;0;1;1;2;7.58;3.85;1.49;2.36;https://www.flashscore.com/match/jXNwiSc8/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;05.04.2015;Corinthians;Santos;1;0;1;1;2.03;3.27;3.75;2.15;https://www.flashscore.com/match/QkGjlQsR/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;05.04.2015;Botafogo SP;Sao Paulo;0;0;2;0;4.5;3.43;1.82;2.2;https://www.flashscore.com/match/OQViTO51/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;05.04.2015;Rio Claro;Bragantino;1;0;2;1;2.01;3.25;3.87;2.37;https://www.flashscore.com/match/xUeRsOKf/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;05.04.2015;Ponte Preta;Penapolense;0;1;2;1;1.69;3.72;4.93;2.06;https://www.flashscore.com/match/rV2Iqpjr/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2015;05.04.2015;Linense;Sao Bernardo;0;1;1;4;2.1;3.22;3.58;2.36;https://www.flashscore.com/match/xUZeSrL7/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Mogi Mirim;Botafogo SP;0;1;1;3;2.22;3.22;3.27;2.23;https://www.flashscore.com/match/QkxM35sE/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2015;08.04.2015;Sao Paulo;Portuguesa;2;0;3;0;1.3;5.15;10.38;1.79;https://www.flashscore.com/match/pfaZu2k7/#/match-summary
