nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;PAULISTA;ROUND 5;2016;20.02.2016;Capivariano;Mogi Mirim;0;1;1;2;2.0;3.26;3.64;2.06;https://www.flashscore.com/match/4YjCvJwm/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2016;20.02.2016;Piracicaba;RB Brasil;0;1;2;1;2.37;3.0;3.03;2.24;https://www.flashscore.com/match/K0FupuGP/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2016;20.02.2016;Ponte Preta;Sao Bento;0;0;0;0;1.81;3.38;4.36;2.17;https://www.flashscore.com/match/OEVxQJOg/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2016;20.02.2016;Audax-SP;Agua Santa;0;0;1;2;1.8;3.4;4.24;1.98;https://www.flashscore.com/match/M917uaOt/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2016;21.02.2016;Novorizontino;Oeste;1;1;1;1;2.2;3.09;3.29;2.39;https://www.flashscore.com/match/dSTpOcg6/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2016;21.02.2016;Sao Paulo;Rio Claro;0;0;1;0;1.22;5.51;13.12;1.66;https://www.flashscore.com/match/WpMcLewP/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2016;21.02.2016;Ferroviaria;Corinthians;1;0;2;2;3.42;3.22;2.08;2.05;https://www.flashscore.com/match/hfNgMyOI/#/match-summary
BRAZIL;PAULISTA;ROUND 5;2016;21.02.2016;Botafogo SP;Ituano;2;0;4;0;2.24;3.04;3.32;2.56;https://www.flashscore.com/match/25UtPwv0/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;24.02.2016;Linense;Agua Santa;3;0;4;0;2.04;3.24;3.6;2.11;https://www.flashscore.com/match/Wb1WZfhI/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;24.02.2016;Capivariano;Sao Bernardo;1;0;2;0;2.36;3.01;3.0;2.49;https://www.flashscore.com/match/nZR2Tzoh/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;24.02.2016;Sao Paulo;Novorizontino;1;0;2;0;1.38;4.44;7.9;1.81;https://www.flashscore.com/match/vP4vYYMU/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;24.02.2016;Botafogo SP;RB Brasil;0;1;0;2;2.17;3.19;3.28;2.22;https://www.flashscore.com/match/h82SzywC/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;24.02.2016;Sao Bento;Corinthians;1;0;1;1;3.54;3.2;2.08;2.28;https://www.flashscore.com/match/dt9Jxc8a/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;24.02.2016;Oeste;Rio Claro;0;1;1;2;1.68;3.49;5.15;2.26;https://www.flashscore.com/match/zX7NyHN5/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;24.02.2016;Audax-SP;Ponte Preta;0;2;1;3;2.28;3.07;3.04;2.22;https://www.flashscore.com/match/0ITfVdGu/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;25.02.2016;Ituano;Ferroviaria;2;0;3;2;2.7;3.06;2.61;2.25;https://www.flashscore.com/match/v9SbUGVo/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;25.02.2016;Santos;Mogi Mirim;1;0;4;1;1.33;4.76;8.38;1.79;https://www.flashscore.com/match/2J9Fwwgg/#/match-summary
BRAZIL;PAULISTA;ROUND 6;2016;25.02.2016;Piracicaba;Palmeiras;0;1;1;4;4.38;3.41;1.82;2.13;https://www.flashscore.com/match/QL0zZE7O/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;27.02.2016;Agua Santa;Sao Bento;1;0;2;2;2.25;3.16;3.15;2.16;https://www.flashscore.com/match/f5INOCaN/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;27.02.2016;Novorizontino;Audax-SP;1;1;3;2;2.28;3.1;2.97;2.12;https://www.flashscore.com/match/MitotEUc/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;27.02.2016;Ponte Preta;Sao Paulo;1;0;1;0;3.49;3.21;2.14;2.2;https://www.flashscore.com/match/EkafJjNp/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;27.02.2016;Corinthians;Oeste;0;0;1;0;1.3;4.76;11.0;1.97;https://www.flashscore.com/match/8lGBREF4/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;28.02.2016;Rio Claro;Botafogo SP;0;0;0;0;2.64;2.96;2.75;2.36;https://www.flashscore.com/match/GEJJPhpH/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;28.02.2016;Palmeiras;Ferroviaria;0;1;1;2;1.47;3.99;7.11;1.75;https://www.flashscore.com/match/CtDSNWET/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;28.02.2016;Sao Bernardo;Piracicaba;1;1;1;2;2.17;3.11;3.38;2.41;https://www.flashscore.com/match/vTjtsfFi/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;28.02.2016;RB Brasil;Santos;1;0;2;0;5.38;3.8;1.58;1.81;https://www.flashscore.com/match/QPQ6Sf0b/#/match-summary
BRAZIL;PAULISTA;ROUND 7;2016;28.02.2016;Ituano;Capivariano;0;1;2;1;1.87;3.29;3.99;2.15;https://www.flashscore.com/match/Shmxrz0o/#/match-summary
BRAZIL;PAULISTA;ROUND 3;2016;01.03.2016;Sao Paulo;Mogi Mirim;1;0;2;0;1.35;4.69;8.1;1.69;https://www.flashscore.com/match/Aiov9Rm2/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;05.03.2016;Sao Paulo;Sao Bernardo;1;0;1;3;1.36;4.35;8.95;2.09;https://www.flashscore.com/match/06NyWT6j/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;05.03.2016;Oeste;Agua Santa;1;0;1;0;2.01;3.3;3.59;2.11;https://www.flashscore.com/match/4zx6yjqT/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;05.03.2016;Botafogo SP;Mogi Mirim;0;0;2;0;1.88;3.28;4.11;2.2;https://www.flashscore.com/match/jXX1xWTM/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;05.03.2016;Ponte Preta;Piracicaba;0;0;0;1;1.65;3.62;5.15;2.12;https://www.flashscore.com/match/KMtKhiE3/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;05.03.2016;Audax-SP;Ituano;1;0;2;0;1.95;3.21;3.72;2.15;https://www.flashscore.com/match/n9rCfDqi/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;06.03.2016;Santos;Corinthians;1;0;2;0;1.8;3.39;4.39;2.15;https://www.flashscore.com/match/0rukuYq4/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;06.03.2016;Palmeiras;Capivariano;2;1;4;1;1.39;4.33;7.89;1.8;https://www.flashscore.com/match/MFOXW9ip/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;06.03.2016;Rio Claro;Linense;0;1;0;1;2.82;3.06;2.51;2.16;https://www.flashscore.com/match/UHqgvhaA/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;06.03.2016;RB Brasil;Sao Bento;1;0;2;0;2.07;3.21;3.47;2.1;https://www.flashscore.com/match/88rcwCEG/#/match-summary
BRAZIL;PAULISTA;ROUND 8;2016;06.03.2016;Ferroviaria;Novorizontino;0;0;1;2;1.76;3.48;4.54;1.85;https://www.flashscore.com/match/QasGgXbc/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;12.03.2016;Linense;RB Brasil;0;0;0;3;2.13;3.14;3.44;2.11;https://www.flashscore.com/match/hEcdZ2Dr/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;12.03.2016;Sao Bento;Rio Claro;1;0;3;0;1.7;3.48;4.9;2.07;https://www.flashscore.com/match/Mm20YMSl/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;12.03.2016;Piracicaba;Ituano;1;1;1;4;2.04;3.16;3.68;2.27;https://www.flashscore.com/match/48y4hrKK/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;12.03.2016;Santos;Agua Santa;1;0;1;0;1.32;4.8;8.94;1.76;https://www.flashscore.com/match/YPpOiBT9/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;12.03.2016;Ponte Preta;Ferroviaria;1;0;2;1;2.0;3.24;3.75;2.05;https://www.flashscore.com/match/8tref4k8/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;13.03.2016;Sao Paulo;Palmeiras;0;0;0;2;2.7;3.06;2.63;2.18;https://www.flashscore.com/match/r3j9W0c1/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;13.03.2016;Capivariano;Novorizontino;1;1;2;2;2.68;3.08;2.61;2.1;https://www.flashscore.com/match/fwfDVKC7/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;13.03.2016;Botafogo SP;Corinthians;0;1;0;3;3.42;3.06;2.13;2.56;https://www.flashscore.com/match/GlzTjVrG/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;13.03.2016;Sao Bernardo;Audax-SP;0;1;3;3;2.63;3.03;2.56;2.17;https://www.flashscore.com/match/nXtagO4E/#/match-summary
BRAZIL;PAULISTA;ROUND 9;2016;13.03.2016;Mogi Mirim;Oeste;0;0;0;0;2.42;3.05;2.99;2.25;https://www.flashscore.com/match/0v14Xtre/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;15.03.2016;Piracicaba;Santos;0;1;0;1;5.04;3.71;1.65;1.86;https://www.flashscore.com/match/jTyIaaRm/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;19.03.2016;Agua Santa;Botafogo SP;0;0;1;1;2.14;3.08;3.49;2.52;https://www.flashscore.com/match/d6Gro0Cf/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;19.03.2016;Novorizontino;Piracicaba;0;0;1;1;2.01;3.22;3.71;2.07;https://www.flashscore.com/match/OIiw7sZD/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;19.03.2016;Corinthians;Linense;2;0;4;0;1.56;3.75;5.84;2.03;https://www.flashscore.com/match/0vNZnMsr/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;19.03.2016;RB Brasil;Oeste;1;1;2;3;1.77;3.44;4.56;2.13;https://www.flashscore.com/match/EsRwntcl/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;19.03.2016;Mogi Mirim;Sao Bento;0;0;0;3;2.74;3.01;2.62;2.18;https://www.flashscore.com/match/zcFnpKR0/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;19.03.2016;Capivariano;Ponte Preta;0;0;0;0;2.95;3.19;2.35;2.09;https://www.flashscore.com/match/Wreo5L3Q/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;20.03.2016;Ituano;Sao Paulo;0;0;1;1;3.8;3.25;1.97;2.18;https://www.flashscore.com/match/MDDfrbdD/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;20.03.2016;Ferroviaria;Sao Bernardo;0;2;0;2;1.8;3.45;4.34;1.96;https://www.flashscore.com/match/xMes61lK/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;20.03.2016;Audax-SP;Palmeiras;2;0;2;1;3.13;3.1;2.18;1.95;https://www.flashscore.com/match/rNEjqvs7/#/match-summary
BRAZIL;PAULISTA;ROUND 10;2016;20.03.2016;Rio Claro;Santos;0;0;0;0;7.08;4.14;1.45;1.82;https://www.flashscore.com/match/raz8i2ZQ/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;23.03.2016;Oeste;Capivariano;0;1;1;2;1.85;3.36;4.22;2.11;https://www.flashscore.com/match/UJzMbJtf/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;23.03.2016;Ponte Preta;Mogi Mirim;0;0;0;1;1.55;3.69;6.29;2.13;https://www.flashscore.com/match/WdzKJKIJ/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;23.03.2016;Ituano;Rio Claro;1;1;2;1;1.76;3.45;4.56;2.14;https://www.flashscore.com/match/GUBjEbts/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;23.03.2016;Audax-SP;Linense;0;0;0;0;1.74;3.49;4.3;2.0;https://www.flashscore.com/match/MRhTdcB6/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;23.03.2016;Sao Bento;Ferroviaria;0;0;1;0;2.38;3.21;2.87;1.96;https://www.flashscore.com/match/OtzQcwd0/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;23.03.2016;Sao Bernardo;Corinthians;0;0;0;3;4.86;3.35;1.74;2.27;https://www.flashscore.com/match/4jrYeHQC/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;23.03.2016;Sao Paulo;Botafogo SP;0;0;1;0;1.45;4.01;7.25;2.11;https://www.flashscore.com/match/YisD0uCs/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;24.03.2016;Palmeiras;RB Brasil;0;2;1;2;1.6;3.79;5.4;1.84;https://www.flashscore.com/match/rssxeytJ/#/match-summary
BRAZIL;PAULISTA;ROUND 11;2016;24.03.2016;Novorizontino;Agua Santa;2;0;4;0;1.86;3.34;4.06;1.97;https://www.flashscore.com/match/AmZNIvYP/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;26.03.2016;Rio Claro;Sao Bernardo;1;2;1;4;2.6;2.95;2.77;2.3;https://www.flashscore.com/match/YRcMRHAt/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;26.03.2016;Ferroviaria;Oeste;0;0;2;0;1.8;3.45;4.2;2.03;https://www.flashscore.com/match/2oE2BdQa/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;26.03.2016;Linense;Capivariano;2;0;5;0;1.83;3.45;4.26;2.1;https://www.flashscore.com/match/rcVaAGu6/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;26.03.2016;Botafogo SP;Audax-SP;1;0;1;1;2.66;2.99;2.65;2.4;https://www.flashscore.com/match/OfFbCxBg/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;26.03.2016;Corinthians;Ituano;0;0;1;0;1.36;4.49;8.15;1.88;https://www.flashscore.com/match/GAT78fAI/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;27.03.2016;Sao Bento;Piracicaba;0;0;1;0;1.84;3.36;4.29;2.26;https://www.flashscore.com/match/MmU39zeC/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;27.03.2016;Agua Santa;Palmeiras;3;1;4;1;5.69;3.79;1.56;1.92;https://www.flashscore.com/match/UDXB7EPO/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;27.03.2016;Santos;Sao Paulo;0;0;1;1;2.23;3.05;3.3;2.4;https://www.flashscore.com/match/UXFfDIem/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;27.03.2016;RB Brasil;Ponte Preta;0;1;0;3;2.79;3.12;2.38;2.2;https://www.flashscore.com/match/WIBfWc2P/#/match-summary
BRAZIL;PAULISTA;ROUND 12;2016;27.03.2016;Mogi Mirim;Novorizontino;0;3;0;3;3.12;3.09;2.26;2.01;https://www.flashscore.com/match/212QQyQn/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;30.03.2016;Agua Santa;Ituano;0;0;0;0;2.48;3.09;2.83;2.15;https://www.flashscore.com/match/CzhAQSV3/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;30.03.2016;Piracicaba;Botafogo SP;0;0;1;1;2.11;3.08;3.55;2.58;https://www.flashscore.com/match/UDgsNgPB/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;30.03.2016;Oeste;Audax-SP;1;0;1;3;2.87;3.13;2.35;2.13;https://www.flashscore.com/match/zifwOZ95/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;30.03.2016;Linense;Sao Paulo;0;0;1;1;5.59;3.75;1.6;2.01;https://www.flashscore.com/match/th1UPeug/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;30.03.2016;Capivariano;Sao Bento;1;0;1;1;3.0;3.19;2.3;2.08;https://www.flashscore.com/match/84hoMDvI/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;30.03.2016;Corinthians;Ponte Preta;1;1;2;1;1.7;3.56;4.82;2.08;https://www.flashscore.com/match/OEBF4o9p/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;31.03.2016;Sao Bernardo;Mogi Mirim;1;1;1;1;1.58;3.72;5.59;1.98;https://www.flashscore.com/match/G8b1Sl1i/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;31.03.2016;RB Brasil;Novorizontino;1;0;2;0;2.37;3.2;2.9;1.7;https://www.flashscore.com/match/UB25R8Gc/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;31.03.2016;Palmeiras;Rio Claro;1;0;3;0;1.31;4.89;8.94;1.74;https://www.flashscore.com/match/25AJ35Oj/#/match-summary
BRAZIL;PAULISTA;ROUND 13;2016;31.03.2016;Santos;Ferroviaria;0;1;4;1;1.56;3.88;5.56;1.89;https://www.flashscore.com/match/OGjZOFfa/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;02.04.2016;Audax-SP;Sao Bento;1;1;2;1;1.78;3.58;4.23;2.0;https://www.flashscore.com/match/6HgQMpVS/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;02.04.2016;Ponte Preta;Agua Santa;1;0;7;2;1.59;3.72;5.36;2.0;https://www.flashscore.com/match/WbRnvn03/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;02.04.2016;Sao Paulo;Oeste;0;1;2;1;1.34;4.76;8.62;1.78;https://www.flashscore.com/match/jRjEPnoA/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;03.04.2016;Piracicaba;Linense;0;1;1;1;1.92;3.31;3.85;2.26;https://www.flashscore.com/match/rwohI4wp/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;03.04.2016;Sao Bernardo;RB Brasil;1;1;3;2;1.91;3.44;3.69;1.92;https://www.flashscore.com/match/Gjq0Gr8d/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;03.04.2016;Palmeiras;Corinthians;0;0;1;0;3.0;3.09;2.37;2.21;https://www.flashscore.com/match/x0pdHOhj/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;03.04.2016;Novorizontino;Rio Claro;2;0;2;0;1.25;5.36;10.41;1.64;https://www.flashscore.com/match/h8SruSpc/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;03.04.2016;Ituano;Mogi Mirim;0;0;0;1;1.62;3.71;4.95;1.96;https://www.flashscore.com/match/QLQjw6F9/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;03.04.2016;Ferroviaria;Botafogo SP;0;1;0;1;1.62;3.69;5.35;2.04;https://www.flashscore.com/match/Oh4LNQFM/#/match-summary
BRAZIL;PAULISTA;ROUND 14;2016;03.04.2016;Capivariano;Santos;2;2;3;5;7.46;4.5;1.38;1.77;https://www.flashscore.com/match/p25HO60G/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Sao Bento;Sao Paulo;0;0;1;0;2.91;3.08;2.42;2.17;https://www.flashscore.com/match/xdUfxQUF/#/match-summary
BRAZIL;PAULISTA;ROUND 15;2016;10.04.2016;Santos;Audax-SP;0;1;2;1;1.63;3.63;4.93;1.73;https://www.flashscore.com/match/KKJayppM/#/match-summary
